master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rf_score,segment,categories
b4613952-a24e-11e9-a2fc-000d3a38a36f,114,3.0,565.85,3,2,3,32,about_to_sleep,"[ERKEK, COCUK]"
b472ed9c-237a-11eb-99f8-000d3a38a36f,110,2.0,380.96000000000004,3,1,2,31,about_to_sleep,[ERKEK]
b4b9fa3e-a427-11ea-bd63-000d3a38a36f,128,3.0,427.94,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
b4d36720-c048-11ea-9c44-000d3a38a36f,15,2.0,275.48,5,1,1,51,new_customers,[ERKEK]
b4d4f454-28aa-11ea-b87a-000d3a38a36f,142,3.0,379.96000000000004,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
b514d468-5b52-11ea-85ca-000d3a38a36f,106,2.0,259.99,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
b51e7c0e-b065-11e9-9757-000d3a38a36f,351,7.0,537.93,1,5,3,15,cant_loose,[ERKEK]
b5366d50-1a73-11ea-941b-000d3a38a36f,255,9.0,945.36,1,5,4,15,cant_loose,"[COCUK, KADIN]"
b5371866-af0e-11e9-a2fc-000d3a38a36f,145,2.0,544.9200000000001,3,1,3,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
b5c51882-9e7e-11e9-9897-000d3a38a36f,133,3.0,302.85,3,2,2,32,about_to_sleep,[ERKEK]
b5d168bc-d67d-11e9-93bc-000d3a38a36f,185,8.0,1713.51,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK]"
b615adc4-b1a2-11e9-89fa-000d3a38a36f,33,2.0,228.47,5,1,1,51,new_customers,"[ERKEK, KADIN]"
b62e31f8-a510-11e9-a2fc-000d3a38a36f,15,2.0,284.98,5,1,1,51,new_customers,[AKTIFCOCUK]
b64eeb04-abd3-11e9-a2fc-000d3a38a36f,259,12.0,1126.07,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
b651882c-2285-11ea-8523-000d3a38a36f,102,3.0,344.95,3,2,2,32,about_to_sleep,[ERKEK]
b66d7cce-5bad-11ea-a2d5-000d3a38a36f,197,7.0,2697.7200000000003,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
b6753218-fa53-11e9-b138-000d3a38a36f,28,2.0,243.97,5,1,1,51,new_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
b676edd8-a715-11e9-a2fc-000d3a38a36f,126,2.0,239.99,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
b68167fa-ab60-11e9-a2fc-000d3a38a36f,138,3.0,349.97,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
b69012f4-e824-11e9-8bb8-000d3a38a36f,92,3.0,243.96999999999997,3,2,1,32,about_to_sleep,[COCUK]
b6b322d8-2f65-11eb-9c24-000d3a38a36f,93,2.0,309.98,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
b6f4ea5c-bc78-11ea-aa61-000d3a38a36f,136,2.0,381.52,3,1,2,31,about_to_sleep,[ERKEK]
b725a9ca-5b9e-11ea-a841-000d3a38a36f,14,2.0,141.98,5,1,1,51,new_customers,[COCUK]
b72c5e90-2413-11ea-a30f-000d3a38a36f,100,2.0,425.94,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
b751fa98-1377-11eb-8ffc-000d3a38a36f,29,2.0,499.90000000000003,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
b75f9d52-ab53-11e9-a2fc-000d3a38a36f,142,2.0,232.52,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
b78205cc-9d70-11e9-9897-000d3a38a36f,152,13.0,1266.39,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
b790a73a-66e6-11eb-975c-000d3a38a36f,102,2.0,515.93,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
b7948fbc-3afe-11eb-a48e-000d3a38a36f,100,3.0,236.36,3,2,1,32,about_to_sleep,[ERKEK]
b796de3c-a808-11e9-a2fc-000d3a38a36f,346,9.0,1110.05,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
b7ba79fe-212b-11ea-b50a-000d3a38a36f,91,3.0,459.96000000000004,3,2,3,32,about_to_sleep,[ERKEK]
b7c8e642-5bcd-11ea-aea2-000d3a38a36f,14,2.0,269.59000000000003,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
b7ca2fdc-53af-11ea-abe0-000d3a38a36f,136,3.0,336.97,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
b7e52490-a5a9-11e9-a2fc-000d3a38a36f,325,7.0,809.88,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
b81282fe-b121-11e9-9757-000d3a38a36f,167,9.0,1134.52,2,5,5,25,cant_loose,[COCUK]
b8c49720-9b84-11ea-a27a-000d3a38a36f,85,3.0,1137.3400000000001,3,2,5,32,about_to_sleep,"[ERKEK, KADIN]"
b8d62f64-2778-11eb-8a9b-000d3a38a36f,139,2.0,406.96000000000004,3,1,2,31,about_to_sleep,"[ERKEK, COCUK]"
b8fbcb5e-ae0f-11e9-a2fc-000d3a38a36f,93,2.0,190.87,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
b9022322-a91a-11e9-a2fc-000d3a38a36f,191,25.0,2167.49,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
b919413a-6087-11eb-9b71-000d3a38a36f,10,2.0,288.95,5,1,1,51,new_customers,[AKTIFCOCUK]
b938fd34-5e9b-11ea-be5b-000d3a38a36f,135,2.0,433.47,3,1,2,31,about_to_sleep,[ERKEK]
b952b604-a71a-11e9-a2fc-000d3a38a36f,333,7.0,686.4300000000001,1,5,4,15,cant_loose,"[ERKEK, KADIN]"
b953bab6-ff27-11ea-9792-000d3a38a36f,19,2.0,380.97,5,1,2,51,new_customers,"[ERKEK, KADIN]"
b95d210e-b1fe-11e9-89fa-000d3a38a36f,110,3.0,344.88,3,2,2,32,about_to_sleep,[ERKEK]
b96ab6e2-5b37-11ea-8840-000d3a38a36f,109,2.0,259.98,3,1,1,31,about_to_sleep,[COCUK]
b9971918-4415-11eb-806e-000d3a38a36f,131,2.0,281.96000000000004,3,1,1,31,about_to_sleep,[ERKEK]
b9c0d254-6657-11ea-82da-000d3a38a36f,96,3.0,316.95,3,2,2,32,about_to_sleep,[ERKEK]
b9eb3016-ff29-11e9-a5e8-000d3a38a36f,188,8.0,2044.41,2,5,5,25,cant_loose,"[COCUK, KADIN]"
ba3c7962-2bcf-11ea-91ab-000d3a38a36f,136,3.0,638.52,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
ba4851c6-def7-11e9-957d-000d3a38a36f,183,10.0,795.4200000000001,2,5,4,25,cant_loose,[COCUK]
ba725440-af8f-11e9-a2fc-000d3a38a36f,34,2.0,209.98,5,1,1,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
ba8bccea-d717-11e9-93bc-000d3a38a36f,143,3.0,629.87,3,2,3,32,about_to_sleep,"[ERKEK, KADIN]"
ba9247f2-f35d-11e9-9346-000d3a38a36f,178,7.0,1649.9,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
bab23266-5f12-11eb-8dbd-000d3a38a36f,112,3.0,184.48000000000002,3,2,1,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
baf4b64c-ce6f-11ea-a8f0-000d3a38a36f,103,3.0,196.64,3,2,1,32,about_to_sleep,[COCUK]
bb18e094-51c3-11eb-806e-000d3a38a36f,142,3.0,232.95,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
bb3452fe-282d-11ea-a043-000d3a38a36f,31,2.0,116.47999999999999,5,1,1,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
bb3d8f5c-a52b-11e9-a2fc-000d3a38a36f,196,10.0,1335.9,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
bb70aed4-a8ee-11e9-a2fc-000d3a38a36f,198,7.0,1006.89,2,5,4,25,cant_loose,[ERKEK]
bb8604e6-1bda-11ea-ac4f-000d3a38a36f,117,3.0,748.19,3,2,4,32,about_to_sleep,[ERKEK]
bbc236ae-9f35-11e9-9897-000d3a38a36f,191,24.0,4798.63,2,5,5,25,cant_loose,[ERKEK]
bbd00dda-1377-11eb-8ffc-000d3a38a36f,16,2.0,794.9200000000001,5,1,4,51,new_customers,[COCUK]
bc012638-f139-11e9-9346-000d3a38a36f,331,8.0,2276.97,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
bc0d2e9a-769b-11eb-bf95-000d3a38a36f,98,2.0,406.84000000000003,3,1,2,31,about_to_sleep,[ERKEK]
bc2f61c0-afde-11e9-9757-000d3a38a36f,188,9.0,588.47,2,5,3,25,cant_loose,[ERKEK]
bc9a4ac8-5b53-11ea-8876-000d3a38a36f,146,2.0,154.98,3,1,1,31,about_to_sleep,[COCUK]
bcaf729e-5bae-11ea-ad19-000d3a38a36f,9,2.0,332.93,5,1,2,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
bcbf21b8-ee07-11e9-9346-000d3a38a36f,88,2.0,523.99,3,1,3,31,about_to_sleep,[ERKEK]
bcc20b7c-9d61-11e9-9897-000d3a38a36f,245,13.0,827.3,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
bcfd3bb4-45b5-11ea-a691-000d3a38a36f,21,2.0,335.33000000000004,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
bd5a28ae-50f2-11ea-99ba-000d3a38a36f,119,2.0,229.98000000000002,3,1,1,31,about_to_sleep,[ERKEK]
bdf3abc2-a536-11e9-a2fc-000d3a38a36f,115,2.0,224.97000000000003,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
bdfe42c4-ad35-11e9-a2fc-000d3a38a36f,226,7.0,658.67,2,5,3,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
be03c010-ee07-11e9-9346-000d3a38a36f,7,2.0,208.57,5,1,1,51,new_customers,"[ERKEK, COCUK, KADIN]"
be3d6460-256a-11ea-b1c8-000d3a38a36f,25,2.0,412.48,5,1,2,51,new_customers,[COCUK]
be6ac792-074c-11eb-8ffc-000d3a38a36f,117,2.0,485.95000000000005,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
bed08052-9f68-11e9-a2fc-000d3a38a36f,280,8.0,906.72,1,5,4,15,cant_loose,[AKTIFCOCUK]
bef9167e-416c-11ea-96d9-000d3a38a36f,182,10.0,840.85,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK]"
bf7db658-5418-11eb-9e65-000d3a38a36f,6,2.0,318.96,5,1,2,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
bf814bb2-a5d5-11e9-a2fc-000d3a38a36f,302,13.0,1564.82,1,5,5,15,cant_loose,[ERKEK]
bfc0d056-d0c3-11ea-8b59-000d3a38a36f,15,2.0,122.99,5,1,1,51,new_customers,[ERKEK]
bfc9cf46-acdc-11e9-a2fc-000d3a38a36f,239,25.0,2359.18,1,5,5,15,cant_loose,"[ERKEK, COCUK]"
bfe4decc-6392-11ea-a6dc-000d3a38a36f,124,2.0,271.98,3,1,1,31,about_to_sleep,[ERKEK]
bfedd2f0-a58a-11e9-a2fc-000d3a38a36f,255,10.0,1569.59,1,5,5,15,cant_loose,[AKTIFCOCUK]
bff1a1aa-d65e-11e9-93bc-000d3a38a36f,25,2.0,411.47,5,1,2,51,new_customers,"[ERKEK, COCUK]"
bff3ce7a-a5a9-11e9-a2fc-000d3a38a36f,319,8.0,1202.87,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
bffe9d22-7363-11ea-92d0-000d3a38a36f,21,2.0,320.46999999999997,5,1,2,51,new_customers,"[ERKEK, KADIN]"
c0028914-1e95-11ea-aa32-000d3a38a36f,187,13.0,2829.73,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
c0320ee6-bf76-11ea-a18f-000d3a38a36f,96,2.0,85.98,3,1,1,31,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
c03ce86c-aaf9-11e9-a2fc-000d3a38a36f,7,2.0,149.97,5,1,1,51,new_customers,[COCUK]
c0459230-a222-11e9-a2fc-000d3a38a36f,6,2.0,460.16999999999996,5,1,3,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
c09dddd4-58d6-11eb-9e65-000d3a38a36f,16,2.0,199.98000000000002,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
c0d2883a-ccf0-11ea-b1a6-000d3a38a36f,143,2.0,186.47,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
c1001398-aef8-11e9-a2fc-000d3a38a36f,227,10.0,1756.07,2,5,5,25,cant_loose,[AKTIFCOCUK]
c10a7948-9e3e-11e9-9897-000d3a38a36f,23,2.0,331.29,5,1,2,51,new_customers,[ERKEK]
c1142094-5b47-11ea-9df3-000d3a38a36f,137,2.0,183.46,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
c129a44a-200b-11ea-87bf-000d3a38a36f,128,2.0,364.98,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, KADIN]"
c14710ee-ad05-11e9-a2fc-000d3a38a36f,256,9.0,1018.58,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
c14a6122-a5cb-11e9-a2fc-000d3a38a36f,126,2.0,132.98,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
c18d9832-a712-11e9-a2fc-000d3a38a36f,113,2.0,323.86,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
c1a9d6fe-5b9a-11ea-8c52-000d3a38a36f,15,2.0,493.35,5,1,3,51,new_customers,"[ERKEK, KADIN]"
c1dab084-9859-11ea-9d91-000d3a38a36f,6,2.0,171.27,5,1,1,51,new_customers,[AKTIFCOCUK]
c1f0a998-15e6-11ea-aa74-000d3a38a36f,221,8.0,751.13,2,5,4,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
c1f802b2-22ae-11eb-99f8-000d3a38a36f,134,2.0,405.92,3,1,2,31,about_to_sleep,[ERKEK]
c28a5b5e-ade2-11e9-a2fc-000d3a38a36f,303,7.0,1054.9,1,5,5,15,cant_loose,[COCUK]
c30b61ae-c763-11ea-b486-000d3a38a36f,141,2.0,350.39,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
c325eada-a8d1-11e9-a2fc-000d3a38a36f,203,14.0,1613.81,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
c34538ea-5f56-11ea-be5b-000d3a38a36f,85,2.0,280.86,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
c34544fe-1f9e-11ea-87bf-000d3a38a36f,25,2.0,176.98,5,1,1,51,new_customers,"[ERKEK, KADIN]"
c345c868-15e7-11ea-aa74-000d3a38a36f,199,9.0,891.4000000000001,2,5,4,25,cant_loose,"[COCUK, KADIN]"
c3881962-31ab-11eb-81a1-000d3a38a36f,16,2.0,304.96,5,1,2,51,new_customers,"[ERKEK, KADIN]"
c3cf887a-2561-11eb-81ae-000d3a38a36f,93,2.0,222.82999999999998,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
c3e97256-9d32-11ea-a27a-000d3a38a36f,9,2.0,94.98,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
c3ef0a92-b113-11e9-9757-000d3a38a36f,318,10.0,1037.82,1,5,5,15,cant_loose,[AKTIFCOCUK]
c4375d7a-5428-11ea-b1db-000d3a38a36f,7,2.0,438.93999999999994,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK]"
c458a47c-b021-11e9-9757-000d3a38a36f,246,26.0,1878.45,1,5,5,15,cant_loose,"[COCUK, AKTIFSPOR]"
c469f9d2-a7db-11e9-a2fc-000d3a38a36f,333,12.0,1494.95,1,5,5,15,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
c4876510-b002-11e9-9757-000d3a38a36f,103,2.0,471.92999999999995,3,1,3,31,about_to_sleep,[COCUK]
c488845a-a12e-11e9-a2fc-000d3a38a36f,136,2.0,164.98,3,1,1,31,about_to_sleep,[ERKEK]
c49e033e-a0e3-11e9-a2fc-000d3a38a36f,19,2.0,243.98000000000002,5,1,1,51,new_customers,[COCUK]
c4a19ed6-7e32-11ea-80af-000d3a38a36f,304,7.0,719.47,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
c4a6cb86-a7e6-11e9-a2fc-000d3a38a36f,277,7.0,503.41,1,5,3,15,cant_loose,[COCUK]
c4b363d4-c6c4-11ea-9d14-000d3a38a36f,127,2.0,179.99,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
c4ea5db8-99d2-11ea-a274-000d3a38a36f,103,2.0,821.64,3,1,4,31,about_to_sleep,[AKTIFCOCUK]
c52abbf2-aa62-11e9-a2fc-000d3a38a36f,111,2.0,279.89,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
c541ea64-41ea-11ea-96d9-000d3a38a36f,189,22.0,2489.35,2,5,5,25,cant_loose,[ERKEK]
c55d5d18-a851-11e9-a2fc-000d3a38a36f,219,14.0,1882.13,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
c55f58a8-aff3-11e9-9757-000d3a38a36f,240,7.0,907.9,1,5,4,15,cant_loose,[COCUK]
c5a8fb8c-f753-11e9-841e-000d3a38a36f,276,7.0,529.5899999999999,1,5,3,15,cant_loose,[AKTIFCOCUK]
c5ca2f3a-a7ea-11ea-bd63-000d3a38a36f,93,2.0,187.86,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
c5d3c79a-d6b0-11e9-93bc-000d3a38a36f,27,2.0,228.86999999999998,5,1,1,51,new_customers,"[ERKEK, COCUK]"
c5ec20d0-ffb2-11e9-a5e8-000d3a38a36f,127,2.0,219.97,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
c644de38-a106-11e9-a2fc-000d3a38a36f,216,8.0,1418.51,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
c659fd8e-3266-11eb-ad60-000d3a38a36f,26,2.0,195.43,5,1,1,51,new_customers,"[ERKEK, COCUK, KADIN]"
c672b388-d71d-11e9-93bc-000d3a38a36f,102,2.0,195.98000000000002,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
c685c602-f676-11ea-a533-000d3a38a36f,99,2.0,237.69,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
c69a6690-bc59-11ea-aa61-000d3a38a36f,146,2.0,420.41,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
c6c0f458-ae78-11e9-a2fc-000d3a38a36f,155,7.0,1397.88,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
c6d8d0a6-5bbf-11ea-889c-000d3a38a36f,18,2.0,307.64,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
c7034cbe-1f56-11ea-87bf-000d3a38a36f,235,15.0,1933.64,1,5,5,15,cant_loose,[ERKEK]
c7610ef8-734d-11ea-92d0-000d3a38a36f,27,2.0,233.98000000000002,5,1,1,51,new_customers,[AKTIFCOCUK]
c762a244-a81d-11eb-a6d3-000d3a299ebf,29,2.0,475.75,5,1,3,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
c780d8ae-5bd8-11eb-8dbd-000d3a38a36f,126,2.0,195.87,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
c786013a-6629-11ea-82da-000d3a38a36f,109,2.0,353.96999999999997,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
c7a332d6-a582-11e9-a2fc-000d3a38a36f,162,12.0,1533.37,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
c7ba1696-b16b-11e9-89fa-000d3a38a36f,332,8.0,1429.08,1,5,5,15,cant_loose,[COCUK]
c7cbd0ae-abd3-11e9-a2fc-000d3a38a36f,275,29.0,3718.57,1,5,5,15,cant_loose,[AKTIFCOCUK]
c7f94642-aa89-11e9-a2fc-000d3a38a36f,338,8.0,1160.0,1,5,5,15,cant_loose,[ERKEK]
c8038e64-d89f-11ea-aee7-000d3a38a36f,117,2.0,304.75,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
c81283e2-9f7a-11e9-a2fc-000d3a38a36f,248,8.0,676.6800000000001,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
c81fc4da-aab0-11e9-a2fc-000d3a38a36f,138,2.0,932.25,3,1,4,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
c887d78c-614e-11ea-8dd8-000d3a38a36f,89,2.0,205.48000000000002,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
c899bec6-1f21-11ea-87bf-000d3a38a36f,31,2.0,264.48,5,1,1,51,new_customers,[ERKEK]
c8a390d0-5b31-11ea-ab55-000d3a38a36f,124,2.0,443.71000000000004,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
c8cdae6c-9dd4-11e9-9897-000d3a38a36f,239,13.0,2529.67,1,5,5,15,cant_loose,[ERKEK]
c8ecc4ce-b214-11e9-89fa-000d3a38a36f,26,2.0,153.47,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
c8eedd36-5b0b-11ea-b4a7-000d3a38a36f,23,2.0,553.9,5,1,3,51,new_customers,[AKTIFCOCUK]
c91a4cbe-3bca-11eb-a48e-000d3a38a36f,111,2.0,296.94,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
c922f71c-ad53-11e9-a2fc-000d3a38a36f,315,7.0,1354.58,1,5,5,15,cant_loose,[COCUK]
c96a6c60-53c4-11ea-abe0-000d3a38a36f,11,2.0,302.71,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
c97ea23c-5bbe-11ea-bfb1-000d3a38a36f,260,7.0,710.79,1,5,4,15,cant_loose,[ERKEK]
c9b10362-b0bf-11e9-9757-000d3a38a36f,269,10.0,1627.55,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK]"
c9c3e8aa-9aa8-11ea-9fd8-000d3a38a36f,111,2.0,232.48,3,1,1,31,about_to_sleep,[ERKEK]
ca00a580-8d22-11ea-8f41-000d3a38a36f,114,2.0,216.95000000000002,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
ca4338c8-a939-11e9-a2fc-000d3a38a36f,198,9.0,794.42,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
ca77a950-ad99-11e9-a2fc-000d3a38a36f,123,2.0,319.96999999999997,3,1,2,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
caa72732-ad4b-11e9-a2fc-000d3a38a36f,235,11.0,1616.76,1,5,5,15,cant_loose,[COCUK]
caaf868e-4035-11ea-aa6b-000d3a38a36f,28,2.0,139.98,5,1,1,51,new_customers,"[ERKEK, COCUK, AKTIFSPOR]"
cacda436-2f6b-11eb-9c24-000d3a38a36f,88,2.0,575.88,3,1,3,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
cb05382c-5eb2-11ea-be5b-000d3a38a36f,113,2.0,597.92,3,1,3,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
cb6786e2-b117-11e9-9757-000d3a38a36f,187,9.0,1077.29,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
cb8bc358-5334-11ea-acd3-000d3a38a36f,121,2.0,355.98,3,1,2,31,about_to_sleep,[ERKEK]
cbdea26a-57f9-11eb-9e65-000d3a38a36f,133,2.0,377.96000000000004,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
cbe48a04-5b06-11ea-9f61-000d3a38a36f,136,2.0,134.98,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
cc3b39c6-5bc4-11ea-95d2-000d3a38a36f,11,2.0,185.98000000000002,5,1,1,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN]"
cc7a9380-a91a-11e9-a2fc-000d3a38a36f,207,13.0,1731.42,2,5,5,25,cant_loose,[COCUK]
cc850878-26ac-11ea-aaaa-000d3a38a36f,310,8.0,808.35,1,5,4,15,cant_loose,"[AKTIFCOCUK, KADIN]"
cce83316-245f-11ea-a30f-000d3a38a36f,154,7.0,2509.79,2,5,5,25,cant_loose,[COCUK]
cd18ed28-7ee9-11ea-80af-000d3a38a36f,107,2.0,265.96999999999997,3,1,1,31,about_to_sleep,"[COCUK, KADIN]"
cd66102e-5b9b-11ea-bd25-000d3a38a36f,88,2.0,155.72,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
cd9f4a0c-e4f3-11e9-ad00-000d3a38a36f,23,2.0,159.89000000000001,5,1,1,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
cdb4f8ec-b100-11e9-9757-000d3a38a36f,208,11.0,3652.2400000000002,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
ce0898fc-ee00-11e9-9346-000d3a38a36f,14,2.0,357.74,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
ce426d60-a987-11e9-a2fc-000d3a38a36f,159,19.0,2454.5299999999997,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
ce45e08e-a92e-11e9-a2fc-000d3a38a36f,160,8.0,1399.49,2,5,5,25,cant_loose,[COCUK]
ce872152-cd86-11ea-b1a6-000d3a38a36f,104,2.0,526.2,3,1,3,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
cea000ca-29ce-11ea-87cc-000d3a38a36f,270,7.0,956.35,1,5,4,15,cant_loose,[ERKEK]
cf352dae-aa20-11e9-a2fc-000d3a38a36f,152,11.0,1444.65,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
cf3ec03e-1191-11ea-846f-000d3a38a36f,136,2.0,259.98,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
cf9b09bc-5277-11ea-956d-000d3a38a36f,93,2.0,339.96000000000004,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
cf9b95f0-abbd-11e9-a2fc-000d3a38a36f,105,2.0,120.87,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
cfb46f44-94c4-11ea-85df-000d3a38a36f,111,2.0,364.87,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
cfcface2-985b-11ea-9d91-000d3a38a36f,14,2.0,549.92,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
d05a672a-a8cd-11e9-a2fc-000d3a38a36f,288,14.0,1560.28,1,5,5,15,cant_loose,[ERKEK]
d0602ae0-74f9-11ea-bb48-000d3a38a36f,233,9.0,721.41,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
